date,open,high,low,close,volume
2025-01-13,486.0,488.0,481.0,484.0,2579726.0
2025-01-14,487.0,504.0,485.5,504.0,3517062.0
2025-01-15,504.0,510.0,502.0,507.0,3305145.0
2025-01-16,512.0,512.0,505.0,505.0,1974648.0
2025-01-17,505.0,511.0,501.0,506.0,3151213.0
2025-01-20,502.0,505.0,499.5,500.0,1661337.0
2025-01-21,499.5,523.0,499.5,518.0,3225432.0
2025-01-22,516.0,525.0,515.0,524.0,3062098.0
2025-02-03,521.0,534.0,515.0,534.0,5380904.0
2025-02-04,537.0,547.0,533.0,539.0,4418956.0
2025-02-05,543.0,543.0,531.0,539.0,4236732.0
2025-02-06,544.0,554.0,541.0,547.0,4113474.0
2025-02-07,542.0,548.0,542.0,544.0,1462429.0
2025-02-10,541.0,545.0,533.0,538.0,2833618.0
2025-02-11,539.0,544.0,536.0,538.0,1595551.0
2025-02-12,538.0,549.0,538.0,546.0,2564105.0
2025-02-13,548.0,557.0,540.0,550.0,6467086.0
2025-02-14,553.0,554.0,545.0,545.0,2771977.0
2025-02-17,545.0,549.0,541.0,543.0,2334667.0
2025-02-18,545.0,546.0,538.0,543.0,2548881.0
2025-02-19,545.0,546.0,538.0,542.0,2453674.0
2025-02-20,545.0,545.0,539.0,540.0,2095612.0
2025-02-21,545.0,551.0,541.0,545.0,3132334.0
2025-02-24,541.0,554.0,541.0,552.0,2235850.0
2025-02-25,549.0,555.0,549.0,552.0,2564834.0
2025-02-26,550.0,551.0,543.0,550.0,2468102.0
2025-02-27,553.0,553.0,545.0,545.0,2714660.0
2025-03-03,550.0,550.0,542.0,547.0,1813722.0
2025-03-04,538.0,543.0,534.0,540.0,3326128.0
2025-03-05,542.0,551.0,540.0,545.0,1741158.0
2025-03-06,545.0,547.0,544.0,544.0,1468312.0
2025-03-07,547.0,550.0,544.0,544.0,1797308.0
2025-03-10,548.0,548.0,542.0,542.0,1660581.0
2025-03-11,534.0,545.0,531.0,534.0,4020147.0
2025-03-12,539.0,547.0,539.0,544.0,3017339.0
2025-03-13,546.0,550.0,544.0,544.0,2120917.0
2025-03-14,545.0,545.0,535.0,539.0,2748949.0
2025-03-17,542.0,546.0,540.0,540.0,1196687.0
2025-03-18,544.0,547.0,544.0,545.0,1233446.0
2025-03-19,546.0,559.0,540.0,540.0,2908602.0
2025-03-20,547.0,553.0,542.0,551.0,1550367.0
2025-03-21,551.0,555.0,549.0,554.0,2148627.0
2025-03-24,555.0,558.0,553.0,556.0,2170961.0
2025-03-25,560.0,565.0,553.0,559.0,2490200.0
2025-03-26,560.0,560.0,556.0,558.0,1180646.0
2025-03-27,553.0,561.0,550.0,561.0,3241313.0
2025-03-28,555.0,562.0,552.0,560.0,3541867.0
2025-03-31,551.0,557.0,545.0,545.0,4534353.0
2025-04-01,548.0,559.0,548.0,552.0,3781299.0
2025-04-02,552.0,553.0,530.0,531.0,4307681.0
2025-04-07,478.0,478.0,478.0,478.0,1002416.0
2025-04-08,478.0,484.5,457.0,475.0,7029959.0
2025-04-09,475.0,483.0,458.5,458.5,5610863.0
2025-04-10,504.0,504.0,504.0,504.0,1325033.0
2025-04-11,487.5,510.0,483.0,510.0,3760174.0
2025-04-14,508.0,517.0,501.0,503.0,3573908.0
2025-04-15,508.0,510.0,500.0,500.0,2760985.0
2025-04-16,498.0,498.5,491.0,491.0,2122750.0
2025-04-17,493.0,500.0,485.0,491.0,1123885.0
2025-04-18,491.0,501.0,490.0,499.0,1606524.0
2025-04-21,500.0,505.0,494.0,494.0,1694276.0
2025-04-22,490.0,496.5,478.0,478.0,2014800.0
2025-04-23,488.0,501.0,487.0,488.5,1879223.0
2025-04-24,491.0,496.5,482.0,482.0,1960896.0
