date,open,high,low,close,volume
2025-01-08,7.1,7.15,7.08,7.15,31021.0
2025-01-09,7.0,7.11,7.0,7.09,46305.0
2025-01-10,6.95,7.1,6.95,7.09,22524.0
2025-01-13,7.09,7.11,7.04,7.11,74819.0
2025-01-14,7.11,7.11,6.91,7.11,20026.0
2025-01-15,7.11,7.11,7.11,7.11,2023.0
2025-01-16,7.09,7.11,7.08,7.1,19088.0
2025-01-17,7.1,7.1,7.1,7.1,1008.0
2025-01-20,7.11,7.27,7.0,7.27,56513.0
2025-01-21,7.27,7.27,7.1,7.23,66023.0
2025-01-22,7.23,7.25,7.11,7.11,9722.0
2025-02-03,7.11,7.2,7.0,7.2,24076.0
2025-02-04,7.15,7.15,7.0,7.1,28046.0
2025-02-05,7.0,7.06,6.61,7.06,25041.0
2025-02-06,7.0,7.02,6.76,7.02,14028.0
2025-02-07,6.82,7.0,6.82,6.98,24826.0
2025-02-10,6.9,7.0,6.9,7.0,16072.0
2025-02-11,7.5,7.5,6.98,7.0,51042.0
2025-02-12,7.0,7.14,6.95,7.1,42777.0
2025-02-13,7.1,7.1,7.0,7.03,33168.0
2025-02-14,7.03,7.07,6.9,6.91,19722.0
2025-02-17,6.95,7.07,6.95,7.06,32296.0
2025-02-18,7.06,7.06,6.95,7.03,26050.0
2025-02-19,7.32,7.32,6.91,7.04,52054.0
2025-02-20,6.9,7.08,6.9,7.08,27568.0
2025-02-21,7.05,7.09,6.99,7.09,44352.0
2025-02-24,7.09,7.09,7.0,7.07,24166.0
2025-02-25,7.15,7.15,6.9,7.0,27198.0
2025-02-26,7.0,7.15,7.0,7.1,28633.0
2025-02-27,7.16,7.16,6.98,7.1,38848.0
2025-03-03,6.95,7.1,6.9,7.1,52032.0
2025-03-04,7.09,7.1,7.09,7.1,7077.0
2025-03-05,6.93,7.02,6.93,7.02,7580.0
2025-03-06,7.02,7.02,7.01,7.02,14365.0
2025-03-07,7.38,7.38,7.1,7.14,26134.0
2025-03-10,7.13,7.25,7.13,7.19,62490.0
2025-03-11,7.06,7.07,6.78,7.07,18057.0
2025-03-12,7.1,7.1,6.95,6.95,16070.0
2025-03-13,7.0,7.0,7.0,7.0,1071.0
2025-03-14,7.0,7.0,7.0,7.0,9066.0
2025-03-17,7.0,7.0,6.91,6.96,17056.0
2025-03-18,6.96,6.99,6.77,6.96,29050.0
2025-03-19,6.66,6.88,6.65,6.68,31397.0
2025-03-20,6.75,7.16,6.68,7.13,163505.0
2025-03-21,6.97,7.09,6.9,7.09,30826.0
2025-03-24,7.05,7.17,7.01,7.17,42875.0
2025-03-25,6.79,7.1,6.79,6.86,34390.0
2025-03-26,7.09,7.13,6.92,7.12,16388.0
2025-03-27,7.0,7.01,7.0,7.0,9633.0
2025-03-28,6.99,6.99,6.99,6.99,3707.0
2025-03-31,7.0,7.0,6.7,6.98,21476.0
2025-04-01,6.98,6.99,6.8,6.98,126820.0
2025-04-02,6.97,6.97,6.97,6.97,1861.0
2025-04-07,6.28,6.39,6.28,6.28,75510.0
2025-04-08,6.27,6.3,5.87,6.28,94192.0
2025-04-09,5.92,5.92,5.66,5.66,54363.0
2025-04-10,6.22,6.22,6.22,6.22,55623.0
2025-04-14,5.88,6.2,5.88,6.2,9010.0
2025-04-15,5.99,6.5,5.99,6.5,29057.0
2025-04-16,6.23,6.23,6.22,6.23,23678.0
2025-04-17,6.17,6.31,6.15,6.23,29002.0
2025-04-18,6.23,6.3,6.23,6.3,14013.0
2025-04-21,6.2,6.29,6.2,6.29,11015.0
2025-04-22,5.9,6.3,5.9,6.29,29006.0
2025-04-23,6.35,6.35,6.29,6.3,34518.0
2025-04-24,6.5,6.93,6.45,6.93,65028.0
2025-04-25,7.1,7.17,6.94,6.94,109003.0
2025-04-28,7.0,7.06,6.8,7.06,110403.0
2025-04-29,7.15,7.15,7.02,7.09,112435.0
2025-04-30,7.08,7.1,7.0,7.0,75003.0
2025-05-02,7.0,7.13,7.0,7.13,70285.0
2025-05-05,6.96,7.38,6.95,7.38,67323.0
2025-05-06,7.37,7.55,7.2,7.48,204413.0
2025-05-07,7.6,7.61,7.3,7.54,38208.0
2025-05-08,7.53,8.29,7.53,8.0,482081.0
2025-05-09,8.4,8.4,8.01,8.35,185605.0
2025-05-12,7.92,8.34,7.92,8.34,72252.0
2025-05-13,8.5,8.5,8.22,8.35,53668.0
2025-05-14,8.4,8.89,8.4,8.81,97582.0
2025-05-15,9.3,9.4,8.86,9.1,200336.0
2025-05-16,9.32,9.39,9.16,9.28,154571.0
2025-05-19,9.23,10.2,9.23,9.98,312364.0
2025-05-20,9.5,9.82,9.02,9.47,359619.0
2025-05-21,9.44,9.64,9.19,9.49,82658.0
2025-05-22,9.49,9.49,9.23,9.24,82618.0
2025-05-23,9.27,9.3,8.85,9.07,198001.0
2025-05-26,9.0,9.0,8.88,8.88,89110.0
2025-05-27,8.83,9.14,8.6,8.62,102614.0
2025-05-28,8.6,8.6,7.94,7.94,193662.0
2025-05-29,7.9,8.15,7.7,7.88,70071.0
2025-06-02,7.61,7.81,7.37,7.5,85043.0
2025-06-03,7.95,7.95,7.36,7.66,127596.0
2025-06-04,7.59,8.1,7.59,8.0,204404.0
2025-06-05,7.92,8.25,7.92,7.97,24790.0
2025-06-06,7.89,7.89,7.64,7.8,87339.0
