date,open,high,low,close,volume
2025-01-06,3055.0,3140.0,3050.0,3140.0,395743.0
2025-01-07,3160.0,3305.0,3160.0,3270.0,756327.0
2025-01-08,3225.0,3330.0,3180.0,3215.0,450151.0
2025-01-09,3215.0,3235.0,3130.0,3160.0,451265.0
2025-01-10,3135.0,3155.0,3095.0,3120.0,272425.0
2025-01-13,3120.0,3120.0,2990.0,3010.0,558309.0
2025-01-14,3035.0,3085.0,3005.0,3025.0,335993.0
2025-01-15,3060.0,3100.0,3020.0,3065.0,443611.0
2025-01-16,3140.0,3275.0,3115.0,3275.0,551991.0
2025-01-17,3320.0,3320.0,3245.0,3250.0,358248.0
2025-01-20,3280.0,3560.0,3240.0,3450.0,846715.0
2025-01-21,3430.0,3460.0,3400.0,3440.0,250238.0
2025-01-22,3500.0,3525.0,3375.0,3380.0,431352.0
2025-02-03,3085.0,3160.0,3050.0,3105.0,662340.0
2025-02-04,3135.0,3230.0,3095.0,3190.0,541330.0
2025-02-05,3220.0,3350.0,3215.0,3270.0,436167.0
2025-02-06,3360.0,3375.0,3180.0,3220.0,472463.0
2025-02-07,3245.0,3395.0,3230.0,3355.0,495957.0
2025-02-10,3310.0,3360.0,3250.0,3300.0,254977.0
2025-02-11,3315.0,3345.0,3285.0,3300.0,180509.0
2025-02-12,3300.0,3335.0,3250.0,3280.0,256206.0
2025-02-13,3265.0,3270.0,3085.0,3085.0,1189646.0
2025-02-14,3070.0,3105.0,2900.0,2900.0,1409497.0
2025-02-17,2855.0,3000.0,2855.0,2985.0,1017714.0
2025-02-18,2985.0,3100.0,2985.0,3095.0,586889.0
2025-02-19,3115.0,3155.0,3000.0,3045.0,721980.0
2025-02-20,3120.0,3120.0,3010.0,3010.0,362016.0
2025-02-21,3010.0,3030.0,2960.0,3030.0,386292.0
2025-02-24,2975.0,2975.0,2860.0,2960.0,901080.0
2025-02-25,2910.0,2960.0,2880.0,2935.0,451296.0
2025-02-26,2900.0,2995.0,2885.0,2950.0,377997.0
2025-02-27,2990.0,3025.0,2920.0,2945.0,513284.0
2025-03-03,2930.0,2970.0,2855.0,2885.0,485619.0
2025-03-04,2820.0,2820.0,2720.0,2760.0,878525.0
2025-03-05,2795.0,3010.0,2795.0,2930.0,849987.0
2025-03-06,2940.0,2950.0,2885.0,2900.0,293173.0
2025-03-07,2840.0,2895.0,2755.0,2780.0,572616.0
2025-03-10,2805.0,2810.0,2705.0,2705.0,569369.0
2025-03-11,2605.0,2695.0,2570.0,2675.0,533723.0
2025-03-12,2675.0,2705.0,2520.0,2560.0,1199895.0
2025-03-13,2635.0,2680.0,2565.0,2585.0,678190.0
2025-03-14,2630.0,2630.0,2530.0,2590.0,389880.0
2025-03-17,2625.0,2665.0,2590.0,2615.0,320840.0
2025-03-18,2640.0,2700.0,2635.0,2680.0,471372.0
2025-03-19,2665.0,2670.0,2530.0,2545.0,639786.0
2025-03-20,2590.0,2675.0,2570.0,2675.0,531286.0
2025-03-21,2650.0,2650.0,2555.0,2575.0,487868.0
2025-03-24,2605.0,2640.0,2540.0,2545.0,421572.0
2025-03-25,2600.0,2630.0,2555.0,2570.0,542347.0
2025-03-26,2605.0,2625.0,2545.0,2600.0,535273.0
2025-03-27,2560.0,2565.0,2475.0,2540.0,541025.0
2025-03-28,2530.0,2550.0,2425.0,2440.0,759683.0
2025-03-31,2320.0,2385.0,2250.0,2275.0,850227.0
2025-04-01,2305.0,2355.0,2220.0,2345.0,672114.0
2025-04-02,2365.0,2370.0,2320.0,2370.0,578694.0
2025-04-07,2135.0,2135.0,2135.0,2135.0,34885.0
2025-04-08,1925.0,1950.0,1925.0,1925.0,779464.0
2025-04-09,1875.0,1950.0,1735.0,1835.0,1586733.0
2025-04-10,2015.0,2015.0,2015.0,2015.0,153419.0
2025-04-11,2180.0,2215.0,2025.0,2215.0,1153170.0
2025-04-14,2295.0,2350.0,2220.0,2245.0,830814.0
2025-04-15,2260.0,2430.0,2245.0,2400.0,720763.0
2025-04-16,2380.0,2395.0,2290.0,2305.0,639224.0
