date,open,high,low,close,volume
2025-01-09,407.5,410.0,402.5,406.0,1257189.0
2025-01-10,405.0,405.5,387.5,392.5,3126131.0
2025-01-13,398.0,403.0,368.0,371.0,3881240.0
2025-01-14,371.0,376.0,369.5,372.5,3110652.0
2025-01-15,372.5,378.5,369.0,371.0,1647410.0
2025-01-16,377.0,387.0,374.0,385.5,1773818.0
2025-01-17,379.0,397.0,372.0,394.5,2589159.0
2025-01-20,390.0,403.0,390.0,400.0,1063873.0
2025-01-21,400.0,401.5,389.5,392.5,1727176.0
2025-01-22,395.5,400.5,389.5,393.0,1894917.0
2025-02-03,378.0,384.0,374.0,376.0,1902205.0
2025-02-04,377.5,383.5,369.5,379.0,1557974.0
2025-02-05,383.0,394.5,383.0,383.5,1874093.0
2025-02-06,383.5,396.5,383.5,391.0,2041970.0
2025-02-07,390.0,390.0,381.5,386.0,1519220.0
2025-02-10,386.0,386.0,373.5,373.5,1671139.0
2025-02-11,373.0,385.0,363.0,366.0,3149035.0
2025-02-12,363.5,367.5,354.0,354.0,2790177.0
2025-02-13,389.0,389.0,382.5,389.0,7118419.0
2025-02-14,396.0,425.0,391.5,422.5,10904437.0
2025-02-17,425.0,427.5,416.5,420.5,5124432.0
2025-02-18,422.0,430.0,418.0,422.0,3325746.0
2025-02-19,422.0,437.0,422.0,432.5,3252422.0
2025-02-20,433.0,470.5,433.0,464.0,8491920.0
2025-02-21,461.0,478.0,456.5,471.5,7015553.0
2025-02-24,467.0,475.0,459.0,463.0,3063073.0
2025-02-25,456.0,462.5,453.5,461.0,4692834.0
2025-02-26,455.0,459.5,447.5,448.5,2725421.0
2025-02-27,448.5,456.5,448.0,452.5,3349811.0
2025-03-03,444.0,455.5,443.0,450.0,1896232.0
2025-03-04,443.5,443.5,428.5,439.0,3298891.0
2025-03-05,432.5,437.5,430.5,432.5,3727882.0
2025-03-06,435.0,441.5,423.5,425.5,2108771.0
2025-03-07,423.0,429.0,416.5,420.0,1783222.0
2025-03-10,423.5,423.5,405.5,406.0,1653411.0
2025-03-11,395.5,421.5,385.5,413.0,3377142.0
2025-03-12,413.0,427.0,411.5,420.5,2263849.0
2025-03-13,422.0,425.5,404.0,404.5,3200045.0
2025-03-14,404.5,439.0,397.0,434.5,5743078.0
2025-03-17,439.5,451.0,438.0,439.0,3613016.0
2025-03-18,441.5,446.0,439.0,443.0,1185873.0
2025-03-19,442.0,456.0,442.0,453.0,3019584.0
2025-03-20,457.5,459.5,444.0,453.5,2130798.0
2025-03-21,453.5,453.5,437.5,438.5,1623414.0
2025-03-24,440.0,444.0,426.0,426.0,895350.0
2025-03-25,431.0,445.5,431.0,433.5,1358639.0
2025-03-26,433.5,453.5,433.5,437.5,1104734.0
2025-03-27,429.5,437.5,425.0,427.0,615936.0
2025-03-28,424.5,424.5,408.0,409.5,839793.0
2025-03-31,393.0,398.0,377.0,377.5,1825894.0
2025-04-01,388.0,401.0,380.5,400.5,927964.0
2025-04-02,398.0,409.5,390.0,408.5,1405189.0
2025-04-07,368.0,380.0,368.0,368.0,2004612.0
2025-04-08,377.0,379.0,351.0,356.0,4852411.0
2025-04-09,345.5,346.0,320.5,320.5,3418333.0
2025-04-10,352.5,352.5,339.5,352.5,4391255.0
2025-04-11,334.0,387.5,317.5,387.5,5359222.0
2025-04-14,426.0,426.0,402.0,426.0,5641089.0
2025-04-15,426.0,428.0,412.0,415.5,3224878.0
2025-04-16,416.0,428.5,410.5,417.5,3398195.0
2025-04-17,416.5,459.0,415.0,459.0,5568382.0
2025-04-18,454.5,455.0,419.5,428.0,4785433.0
2025-04-21,426.5,437.0,414.0,424.0,3089123.0
2025-04-22,418.0,434.0,405.5,415.0,3077565.0
2025-04-23,433.0,438.0,419.5,423.0,4565008.0
2025-04-24,423.5,424.0,402.5,416.5,5179735.0
2025-04-25,417.5,434.5,408.5,415.0,7512207.0
2025-04-28,415.0,420.0,407.0,409.0,4108262.0
2025-04-29,414.0,422.0,407.0,408.5,2876935.0
2025-04-30,410.5,414.0,400.0,400.0,2258445.0
2025-05-02,405.5,414.0,396.0,411.5,3626043.0
2025-05-05,418.5,418.5,398.5,402.0,1934429.0
2025-05-06,399.0,415.0,398.5,415.0,1745608.0
2025-05-07,415.0,425.0,412.5,417.5,3242238.0
2025-05-08,419.5,425.0,409.0,410.0,2822715.0
2025-05-09,410.5,413.5,402.5,405.5,1596662.0
2025-05-12,403.5,407.0,398.0,399.0,2864462.0
2025-05-13,412.5,413.0,390.0,400.0,7026054.0
2025-05-14,402.5,406.5,390.5,392.0,3871460.0
2025-05-15,389.5,402.0,381.0,394.0,3294525.0
2025-05-16,394.0,395.0,388.0,388.0,1342091.0
2025-05-19,388.0,388.5,381.0,382.0,1085380.0
2025-05-20,384.5,387.5,381.5,385.5,988597.0
2025-05-21,387.0,391.0,383.0,387.5,1411484.0
2025-05-22,384.5,388.0,377.5,380.0,1853956.0
2025-05-23,380.5,386.0,370.5,370.5,1803553.0
2025-05-26,372.0,377.0,367.0,375.0,1825601.0
2025-05-27,374.5,376.0,362.0,363.0,1919470.0
2025-05-28,370.0,370.0,357.0,360.5,1258051.0
2025-05-29,365.0,365.5,349.0,350.0,3341619.0
2025-06-02,347.0,355.5,339.0,344.0,3143006.0
2025-06-03,347.0,352.5,343.5,346.5,1412196.0
2025-06-04,350.5,366.0,348.5,360.5,2263348.0
2025-06-05,374.5,393.5,374.5,386.0,4650291.0
2025-06-06,384.0,386.5,380.0,385.5,1406527.0
2025-06-09,388.5,393.0,376.5,378.5,2588698.0
2025-06-10,382.0,385.5,379.5,383.0,848248.0
2025-06-11,382.0,396.0,382.0,388.0,2090034.0
2025-06-12,391.5,392.5,382.5,385.0,1085280.0
2025-06-13,382.0,383.5,379.5,379.5,950608.0
2025-06-16,377.0,379.0,372.0,378.0,970046.0
2025-06-17,382.5,392.0,379.5,384.0,1406394.0
2025-06-18,382.5,385.5,377.0,377.5,1276312.0
2025-06-19,378.0,382.5,367.5,368.0,1448087.0
2025-06-20,370.0,370.0,357.5,365.5,2138755.0
2025-06-23,355.5,363.0,350.0,361.5,1584193.0
2025-06-24,366.0,370.0,361.0,361.0,1276689.0
2025-06-25,367.0,377.0,366.0,368.5,1489120.0
2025-06-26,373.5,374.0,366.5,367.0,1411761.0
2025-06-27,371.5,383.5,368.5,376.0,1968410.0
2025-06-30,378.0,378.0,355.5,355.5,2459274.0
2025-07-01,356.0,364.0,352.0,354.0,1169914.0
2025-07-02,353.5,355.0,348.5,350.0,1332551.0
2025-07-03,355.5,361.0,353.0,355.5,1425336.0
2025-07-04,355.5,361.0,349.0,351.5,1043904.0
2025-07-07,355.0,355.0,341.0,342.0,1098027.0
2025-07-08,342.0,342.0,334.0,339.0,1435378.0
2025-07-09,344.0,344.0,337.5,343.5,995845.0
2025-07-10,345.0,346.5,342.5,343.5,730995.0
2025-07-11,344.5,348.5,340.0,340.0,851225.0
2025-07-14,339.5,342.5,334.0,338.0,1014023.0
2025-07-15,337.0,339.5,334.0,334.5,1047259.0
2025-07-16,336.5,350.5,336.5,349.0,1445781.0
2025-07-17,351.0,353.0,345.5,348.0,748390.0
2025-07-18,354.5,358.0,350.5,351.5,1083611.0
2025-07-21,353.0,357.5,346.5,347.5,974755.0
2025-07-22,351.0,351.5,335.0,335.0,951479.0
2025-07-23,340.0,348.0,336.5,347.5,1088298.0
2025-07-24,350.0,357.0,344.0,349.0,1197643.0
2025-07-25,349.5,353.0,345.5,347.0,911445.0
2025-07-28,352.0,353.5,338.0,338.0,1066362.0
2025-07-29,337.5,340.0,335.0,336.5,707662.0
2025-07-30,338.0,339.5,333.0,335.5,803739.0
2025-07-31,333.5,334.5,323.5,325.0,1789549.0
2025-08-01,319.5,336.5,319.5,327.0,1413807.0
2025-08-04,324.5,333.0,320.5,328.0,1351076.0
2025-08-05,333.5,338.5,328.0,328.5,1376988.0
2025-08-06,329.5,329.5,317.0,318.0,2050959.0
2025-08-07,324.0,341.5,323.5,335.0,3267086.0
2025-08-08,333.0,341.5,327.0,327.0,2324796.0
2025-08-11,324.5,325.5,318.0,324.0,1995705.0
2025-08-12,338.5,349.5,321.0,321.0,5110716.0
2025-08-13,326.0,339.0,322.0,322.0,4109149.0
2025-08-14,327.0,334.0,325.0,326.0,3060712.0
2025-08-15,328.0,328.0,309.0,319.0,3991780.0
2025-08-18,316.0,322.0,315.5,320.0,1662519.0
2025-08-19,320.0,323.5,314.5,320.5,2239110.0
2025-08-20,316.0,317.5,300.5,300.5,3193082.0
2025-08-21,306.0,316.5,305.5,316.5,2185347.0
2025-08-22,315.5,317.0,309.0,310.5,989185.0
2025-08-25,318.0,320.5,314.5,320.0,1259426.0
2025-08-26,318.5,319.5,312.5,317.5,1437802.0
2025-08-27,317.5,323.5,315.0,323.5,1356555.0
2025-08-28,323.0,323.0,315.0,317.0,2648815.0
2025-08-29,327.0,335.5,308.5,308.5,4191029.0
2025-09-01,292.0,300.5,282.0,294.0,3751728.0
2025-09-02,297.5,307.0,291.0,300.5,2936905.0
2025-09-03,300.5,305.0,297.0,299.0,1050119.0
2025-09-04,304.0,305.0,294.5,296.5,1854776.0
2025-09-05,299.0,301.0,294.5,297.5,1421160.0
2025-09-08,297.0,301.5,294.0,298.0,2349169.0
2025-09-09,296.0,301.5,294.0,294.0,1809380.0
2025-09-10,293.0,296.0,288.0,288.0,1949424.0
2025-09-11,284.0,290.5,283.0,283.0,2811620.0
2025-09-12,285.0,289.0,276.5,280.0,3428997.0
2025-09-15,295.0,308.0,281.5,282.5,10504072.0
2025-09-16,282.5,294.0,282.5,289.0,4854934.0
2025-09-17,292.0,295.0,282.5,285.5,3651622.0
2025-09-18,287.0,298.0,286.5,292.0,4233643.0
2025-09-19,290.5,290.5,278.5,278.5,5445095.0
2025-09-22,280.5,281.5,272.0,275.0,2511654.0
2025-09-23,276.0,279.0,273.0,273.0,1522384.0
2025-09-24,275.0,275.0,269.0,269.5,1337381.0
2025-09-25,269.0,272.0,266.0,270.0,4200550.0
2025-09-26,271.5,272.5,256.0,256.0,2805333.0
2025-09-30,258.5,262.0,253.5,258.0,4107715.0
2025-10-01,255.0,257.5,248.5,248.5,3314149.0
2025-10-02,246.5,251.0,243.0,244.0,3356803.0
2025-10-03,243.0,245.0,234.0,237.5,4354884.0
2025-10-07,242.0,260.0,241.5,255.5,5728691.0
2025-10-08,254.0,258.5,246.5,253.0,3942674.0
2025-10-09,255.0,257.0,249.0,249.0,1999681.0
2025-10-13,239.5,243.0,235.5,239.0,3271105.0
2025-10-14,241.0,245.0,232.0,234.5,2697117.0
2025-10-15,235.5,236.5,231.5,233.0,2373558.0
2025-10-16,235.0,243.0,232.5,233.0,2756746.0
2025-10-17,234.5,237.0,228.0,229.0,2951101.0
2025-10-20,234.5,242.5,232.5,235.0,6712931.0
2025-10-21,239.5,243.5,235.5,240.0,3423481.0
2025-10-22,240.0,248.5,236.5,243.0,2665596.0
2025-10-23,240.5,240.5,231.0,232.5,4250809.0
2025-10-27,235.5,238.0,228.5,230.0,3164235.0
2025-10-28,230.5,230.5,221.5,226.0,2859179.0
2025-10-29,229.5,234.5,229.0,230.0,2638796.0
2025-10-30,232.5,235.0,228.0,229.0,2277919.0
2025-10-31,229.5,229.5,222.5,222.5,2784635.0
2025-11-03,222.5,224.0,213.5,213.5,3935833.0
2025-11-04,212.0,213.5,207.5,210.5,4851660.0
2025-11-05,213.0,213.0,205.5,210.0,4035504.0
2025-11-06,212.5,222.5,209.0,219.0,5492944.0
2025-11-07,217.0,224.5,215.5,220.0,5452277.0
2025-11-10,221.0,221.5,210.5,212.5,3132055.0
2025-11-11,216.0,218.5,208.5,208.5,3099031.0
2025-11-12,209.0,213.5,208.0,211.5,1998974.0
2025-11-13,211.0,215.5,207.0,212.0,3552404.0
2025-11-14,208.0,211.0,202.5,202.5,4325091.0
2025-11-17,197.0,200.5,193.0,195.0,6838878.0
2025-11-18,192.0,197.5,189.5,191.0,5430820.0
2025-11-19,189.0,193.0,185.0,185.0,3410187.0
2025-11-20,191.0,193.5,187.5,189.5,3085899.0
2025-11-21,183.0,187.0,179.0,179.5,4243950.0
2025-11-24,180.0,183.5,174.5,180.0,36844536.0
2025-11-25,186.5,197.0,185.5,193.0,6469327.0
2025-11-26,195.0,205.5,194.5,204.0,6434931.0
2025-11-27,204.5,204.5,197.0,197.0,4326569.0
2025-11-28,198.0,208.5,197.0,205.5,4404669.0
2025-12-01,205.5,216.5,203.5,205.0,4057909.0
2025-12-02,203.5,205.0,199.0,200.0,4541213.0
2025-12-03,207.0,208.5,201.0,201.0,3474167.0
2025-12-04,204.0,218.0,202.0,215.0,7254995.0
2025-12-05,216.0,216.5,204.0,205.0,4805631.0
2025-12-08,205.5,209.5,201.0,202.0,2783734.0
2025-12-09,203.5,206.0,200.0,204.0,2568639.0
2025-12-10,206.0,206.5,201.5,202.0,1684342.0
2025-12-11,206.5,208.5,200.0,200.0,2345822.0
2025-12-12,201.0,202.5,195.0,195.0,2273528.0
2025-12-15,191.5,201.0,190.0,200.5,2502342.0
2025-12-16,198.5,206.5,198.5,205.0,3639989.0
2025-12-17,205.5,213.0,202.5,203.0,3809089.0
2025-12-18,203.0,204.0,196.5,196.5,2125984.0
2025-12-19,201.5,204.5,193.5,194.0,2796677.0
2025-12-22,199.5,201.0,195.5,200.0,2144205.0
2025-12-23,201.5,203.0,194.5,195.0,2274315.0
2025-12-24,196.0,197.0,191.0,192.0,1820135.0
2025-12-26,193.5,194.5,190.5,192.0,900531.0
2025-12-29,192.0,196.0,191.0,192.5,1575601.0
2025-12-30,192.5,193.0,188.0,191.5,1562653.0
2025-12-31,192.0,194.5,190.0,191.5,1243323.0
2026-01-02,192.0,193.5,183.5,185.5,3319970.0
2026-01-05,189.0,192.5,186.0,188.0,2464431.0
2026-01-06,190.0,206.5,189.5,206.5,6912236.0
2026-01-07,210.0,227.0,201.0,227.0,20098731.0
2026-01-08,229.0,238.5,220.5,221.0,22261444.0
2026-01-09,225.0,241.5,222.5,236.5,19419205.0
2026-01-12,236.0,238.0,228.0,236.0,13638657.0
2026-01-13,238.0,238.0,228.0,228.0,9471975.0
2026-01-14,230.0,230.0,217.0,221.0,8834223.0
2026-01-15,221.0,221.0,211.0,211.0,6767916.0
2026-01-16,213.5,221.0,210.5,217.0,5410878.0
2026-01-19,215.0,238.5,215.0,238.5,7325076.0
2026-01-20,240.0,257.5,238.0,252.0,18818524.0
2026-01-21,260.0,277.0,254.5,268.5,26364773.0
2026-01-22,274.0,286.5,257.5,258.5,23462573.0
2026-01-23,262.5,277.0,262.5,265.0,12567728.0
2026-01-26,268.0,268.0,255.0,261.5,6679028.0
2026-01-27,266.0,287.5,262.0,287.5,17677868.0
2026-01-28,305.0,312.0,282.0,287.5,21609916.0
2026-01-29,294.5,306.5,285.0,299.5,22528614.0
2026-01-30,299.0,303.0,280.0,280.5,14315092.0
2026-02-02,278.0,297.0,276.0,289.5,14725522.0
2026-02-03,296.0,303.0,284.0,296.0,16232677.0
2026-02-04,292.0,293.0,280.0,287.5,10052213.0
2026-02-05,285.0,286.0,270.0,273.0,10540949.0
2026-02-06,271.0,279.0,261.0,272.5,9719812.0
2026-02-09,280.0,281.0,263.5,265.5,7608553.0
2026-02-10,265.5,273.5,262.0,266.5,5263111.0
2026-02-11,267.0,292.0,265.0,280.0,11201132.0
2026-02-23,286.5,293.5,277.0,284.5,6939155.0
2026-02-24,284.0,290.5,282.0,285.0,3667615.0
2026-02-25,285.5,288.0,276.0,279.0,4606751.0
2026-02-26,280.0,291.5,279.0,281.0,5114264.0
2026-03-02,272.0,276.5,268.5,273.0,3393719.0
2026-03-03,273.0,273.5,253.0,253.5,6819994.0
2026-03-04,243.5,250.0,236.5,238.0,6345299.0
2026-03-05,248.0,258.5,244.0,253.5,4934759.0
2026-03-06,253.0,259.5,247.0,252.5,3393018.0
2026-03-09,227.5,234.5,227.5,233.0,4094484.0
2026-03-10,243.0,256.0,237.5,252.5,3856865.0
2026-03-11,253.0,269.0,252.0,262.0,6166696.0
2026-03-12,260.5,278.0,258.0,272.0,6877693.0
2026-03-13,270.0,286.5,269.0,280.0,15668241.0
2026-03-16,287.0,289.0,258.0,262.5,9791388.0
2026-03-17,268.0,276.0,265.0,274.5,6306883.0
2026-03-18,281.0,294.0,276.5,289.5,9139076.0
2026-03-19,285.0,297.0,280.0,280.5,6754010.0
2026-03-20,285.0,300.5,282.5,286.0,9928703.0
2026-03-23,277.0,288.5,277.0,278.5,4311855.0
2026-03-24,300.0,303.0,280.5,282.5,8664568.0
2026-03-25,293.0,299.5,288.0,293.5,5565072.0
2026-03-26,296.5,320.0,294.5,296.0,8892021.0
2026-03-27,298.0,298.0,288.5,293.0,4455636.0
2026-03-30,284.0,292.0,280.5,285.5,3782169.0
2026-03-31,282.5,292.0,278.0,281.0,6319407.0
2026-04-01,293.0,296.0,281.0,282.5,5081871.0
2026-04-02,285.5,287.0,270.5,274.0,3853247.0
2026-04-07,280.0,285.5,274.5,281.5,2606776.0
2026-04-08,289.0,303.0,287.0,299.5,5607741.0
2026-04-09,299.0,299.0,281.0,282.0,4834263.0
2026-04-10,288.0,294.5,278.0,279.5,4418313.0
2026-04-13,281.0,281.0,270.0,273.0,4012992.0
2026-04-14,276.0,280.5,267.0,269.5,5831085.0
2026-04-15,272.5,279.0,272.0,275.0,3455557.0
2026-04-16,280.5,302.5,278.5,302.5,10538311.0
2026-04-17,310.0,332.5,306.0,332.5,16101903.0
2026-04-20,361.0,365.5,361.0,365.5,5784326.0
2026-04-21,377.5,398.5,364.5,394.0,20094999.0
2026-04-22,416.5,422.0,397.0,402.5,15089223.0
2026-04-23,411.0,442.5,396.0,415.5,27282121.0
2026-04-24,436.0,436.0,422.0,436.0,5473333.0
2026-04-27,435.0,435.0,396.0,420.0,6437623.0
2026-04-28,420.0,427.5,398.5,413.0,4039253.0
2026-04-29,406.5,406.5,391.0,393.0,2587470.0
2026-04-30,401.5,427.0,397.0,427.0,3525728.0
2026-05-04,442.0,445.5,422.0,435.0,2978822.0
2026-05-05,430.0,456.0,426.5,436.0,2645041.0
2026-05-06,450.0,450.0,413.0,424.0,3211814.0
2026-05-07,429.0,429.0,415.0,424.5,2237055.0
2026-05-08,426.0,438.0,419.5,425.5,2272485.0
2026-05-11,440.0,468.0,425.0,468.0,9060243.0
2026-05-12,488.0,492.0,462.0,476.5,10896270.0
2026-05-13,476.5,492.0,454.0,467.5,6977727.0
2026-05-14,492.0,514.0,490.0,503.0,7352889.0
2026-05-15,490.5,503.0,457.5,468.0,12003201.0
2026-05-18,505.0,514.0,488.0,514.0,6942597.0
2026-05-19,525.0,544.0,478.0,482.0,16951551.0
2026-05-20,480.0,518.0,465.0,507.0,12572679.0
2026-05-21,532.0,557.0,520.0,557.0,4861114.0
2026-05-22,564.0,573.0,547.0,562.0,12171875.0
2026-05-25,609.0,618.0,577.0,618.0,7094823.0
2026-05-26,646.0,651.0,612.0,630.0,9435070.0
2026-05-27,640.0,693.0,636.0,665.0,10171412.0
2026-05-28,667.0,680.0,600.0,620.0,11838877.0
2026-05-29,626.0,629.0,585.0,600.0,7824788.0
2026-06-01,600.0,636.0,593.0,606.0,7635267.0
2026-06-02,597.0,598.0,564.0,578.0,6658979.0
