date,open,high,low,close,volume
2025-01-06,115.5,117.0,114.5,115.5,515259.0
2025-01-07,117.0,117.0,115.5,116.0,394106.0
2025-01-08,116.0,116.5,113.0,113.5,745205.0
2025-01-09,114.0,114.5,105.5,105.5,2029099.0
2025-01-10,106.5,107.5,104.5,105.0,1086268.0
2025-01-13,107.0,110.0,105.5,107.5,1943385.0
2025-01-14,108.0,116.0,107.5,115.5,4601350.0
2025-01-15,116.0,117.0,112.0,113.0,1873541.0
2025-01-16,114.0,115.0,111.5,111.5,963808.0
2025-01-17,112.0,113.0,111.0,113.0,440634.0
2025-01-20,112.5,112.5,110.5,111.0,526436.0
2025-01-21,112.0,114.0,111.5,112.0,442078.0
2025-01-22,113.0,115.0,112.0,114.0,739365.0
2025-02-03,113.5,116.0,111.5,114.5,931200.0
2025-02-04,115.0,115.0,112.5,113.0,815139.0
2025-02-05,114.0,118.0,114.0,117.0,1301970.0
2025-02-06,117.5,120.0,117.0,117.5,1198376.0
2025-02-07,116.5,117.0,114.0,115.0,899046.0
2025-02-10,114.0,116.0,113.0,113.5,518458.0
2025-02-11,115.0,117.5,115.0,117.0,878621.0
2025-02-12,118.5,123.0,118.5,121.5,2165545.0
2025-02-13,118.0,120.0,117.5,118.0,1940927.0
2025-02-14,119.0,120.0,117.0,119.0,876497.0
2025-02-17,121.0,121.0,117.0,117.5,1298456.0
2025-02-18,117.0,118.0,115.0,116.0,935745.0
2025-02-19,116.0,117.0,114.5,116.0,586756.0
2025-02-20,116.0,120.5,116.0,120.5,2728831.0
2025-02-21,120.5,121.0,118.0,118.0,2298124.0
2025-02-24,117.5,119.0,115.0,115.5,1733986.0
2025-02-25,115.5,115.5,112.5,113.5,1164465.0
2025-02-26,113.0,115.0,113.0,113.5,896852.0
2025-02-27,113.5,115.0,113.0,114.0,1102408.0
2025-03-03,112.0,112.5,110.5,111.5,883277.0
2025-03-04,108.5,108.5,100.5,101.5,6537554.0
2025-03-05,102.0,105.5,100.5,105.5,2899653.0
2025-03-06,105.5,106.0,102.0,102.0,2240969.0
2025-03-07,100.0,102.5,100.0,101.0,1369614.0
2025-03-10,100.0,102.0,100.0,100.5,1260314.0
2025-03-11,99.0,99.0,95.2,96.6,1706597.0
2025-03-12,93.0,98.5,93.0,96.1,10015680.0
2025-03-13,98.5,99.5,95.0,95.0,3023621.0
2025-03-14,95.5,95.8,94.0,95.1,1454922.0
2025-03-17,96.0,98.1,95.6,97.5,1152998.0
2025-03-18,98.0,98.3,96.8,96.9,770761.0
2025-03-19,97.2,99.8,96.6,97.4,1637583.0
2025-03-20,97.9,99.3,97.9,98.4,728717.0
2025-03-21,98.6,98.7,97.3,97.5,607584.0
2025-03-24,98.8,99.2,97.2,97.2,860197.0
2025-03-25,98.7,98.7,96.0,96.0,672271.0
2025-03-26,96.1,97.3,95.9,96.5,591822.0
2025-03-27,96.3,97.1,95.3,96.6,562462.0
2025-03-28,97.0,97.6,91.1,91.1,2108451.0
2025-03-31,86.1,88.2,82.5,83.7,4004785.0
2025-04-01,85.0,86.1,84.2,85.6,1620759.0
2025-04-02,86.2,89.4,85.6,87.7,1180141.0
2025-04-07,79.0,79.0,79.0,79.0,329404.0
2025-04-08,71.1,71.1,71.1,71.1,993259.0
2025-04-09,65.8,68.0,64.0,64.0,3656891.0
2025-04-10,70.4,70.4,68.0,70.4,812897.0
2025-04-11,67.5,77.4,67.2,77.4,2977336.0
2025-04-14,81.2,83.0,79.1,81.2,3176947.0
2025-04-15,82.0,85.3,82.0,85.0,1637931.0
2025-04-16,84.1,86.5,83.5,84.7,1415211.0
2025-04-17,83.5,85.0,82.3,83.4,1325450.0
2025-04-18,85.0,85.0,82.3,82.3,691910.0
2025-04-21,82.2,82.4,78.4,79.1,1064547.0
2025-04-22,77.5,79.5,77.3,78.2,618109.0
