date,open,high,low,close,volume
2025-01-06,277.0,289.0,275.0,286.0,11697974.0
2025-01-07,290.0,293.5,283.5,283.5,11426586.0
2025-01-08,283.0,290.0,282.5,284.5,6256102.0
2025-01-09,284.5,285.5,276.0,276.5,4912060.0
2025-01-10,278.5,279.0,269.0,271.0,4820593.0
2025-01-13,268.0,268.0,258.5,260.0,7258748.0
2025-01-14,261.5,262.5,258.5,258.5,4091768.0
2025-01-15,260.0,260.0,248.0,248.0,9861127.0
2025-01-16,257.5,257.5,250.5,250.5,4745736.0
2025-01-17,252.5,254.5,250.0,252.0,2716028.0
2025-01-20,252.5,256.5,252.5,256.5,2275102.0
2025-01-21,257.5,257.5,253.5,255.5,1657549.0
2025-01-22,257.0,257.5,252.5,253.5,3161326.0
2025-02-03,232.0,240.5,230.0,236.0,10045854.0
2025-02-04,239.0,245.0,239.0,240.5,5999214.0
2025-02-05,243.0,252.5,242.0,251.5,3971735.0
2025-02-06,253.0,254.5,248.0,249.0,4216447.0
2025-02-07,250.0,254.0,249.0,254.0,2416064.0
2025-02-10,252.0,255.0,249.0,254.5,2839278.0
2025-02-11,257.0,262.5,256.5,257.0,3601024.0
2025-02-12,259.0,265.0,257.5,257.5,4660247.0
2025-02-13,260.5,266.0,260.5,264.0,5646329.0
2025-02-14,262.5,263.0,259.5,260.0,3059858.0
2025-02-17,266.0,266.0,260.5,261.0,2750613.0
2025-02-18,263.0,268.0,262.5,267.5,3777912.0
2025-02-19,268.0,269.0,264.5,265.5,4988232.0
2025-02-20,266.5,268.5,265.5,267.5,2378311.0
2025-02-21,266.0,269.0,265.0,269.0,1804898.0
2025-02-24,266.0,266.5,263.5,265.5,1930859.0
2025-02-25,262.5,264.5,261.0,261.5,2476768.0
2025-02-26,260.5,266.5,259.5,266.5,1745587.0
2025-02-27,267.0,267.0,258.5,258.5,3315454.0
2025-03-03,255.5,261.0,255.5,258.5,2791547.0
2025-03-04,253.5,260.5,248.0,259.0,3822245.0
2025-03-05,259.0,268.0,259.0,268.0,3369097.0
2025-03-06,270.0,273.5,268.5,272.5,5407916.0
2025-03-07,269.0,272.0,265.0,265.0,2885822.0
2025-03-10,267.0,269.5,265.5,267.0,2093492.0
2025-03-11,260.0,266.5,255.0,264.0,4912522.0
