date,open,high,low,close,volume
2025-01-06,46.5,47.4,46.35,47.05,13844928.0
2025-01-07,48.5,49.0,45.0,45.5,62698503.0
2025-01-08,45.6,46.5,45.05,45.8,32611820.0
2025-01-09,45.8,45.95,44.7,45.0,45541974.0
2025-01-10,44.7,44.7,43.6,43.85,26216974.0
2025-01-13,43.35,44.15,42.6,44.0,31190587.0
2025-01-14,43.65,44.5,43.65,44.1,23850042.0
2025-01-15,43.75,43.95,42.8,42.9,14738337.0
2025-01-16,43.5,43.85,43.2,43.65,10431342.0
2025-01-17,43.8,45.2,43.45,43.55,34032268.0
2025-01-20,43.65,43.7,42.0,42.25,25362022.0
2025-01-21,42.2,42.65,42.05,42.25,9021192.0
2025-01-22,42.75,43.75,42.7,43.75,13733800.0
2025-02-03,42.65,43.2,42.5,42.8,12771259.0
2025-02-04,43.15,43.2,41.45,41.45,14539855.0
2025-02-05,41.9,42.1,41.35,41.35,8728072.0
2025-02-06,41.45,42.65,41.45,42.35,9672505.0
2025-02-07,42.35,42.65,42.1,42.4,5570325.0
2025-02-10,42.3,42.7,42.05,42.45,6488692.0
2025-02-11,42.7,43.3,41.95,41.95,13727236.0
2025-02-12,42.05,42.55,41.75,41.9,6733368.0
2025-02-13,42.25,43.2,42.1,42.95,11440989.0
2025-02-14,43.1,43.4,42.7,43.3,7675298.0
2025-02-17,43.6,43.6,42.9,43.0,8147374.0
2025-02-18,43.15,43.35,42.85,43.35,5715053.0
2025-02-19,43.35,43.45,42.85,42.95,7100088.0
2025-02-20,43.0,44.4,43.0,43.9,35629973.0
2025-02-21,44.25,45.3,43.75,44.0,52210269.0
2025-02-24,43.8,44.2,43.25,43.35,15804697.0
2025-02-25,44.1,45.2,44.0,44.1,48892556.0
2025-02-26,43.8,44.05,43.5,43.6,12826388.0
2025-02-27,43.55,43.75,42.8,42.8,14400995.0
2025-03-03,42.5,42.55,41.85,42.15,7969356.0
2025-03-04,41.85,42.25,41.35,41.9,7897272.0
2025-03-05,44.35,45.9,43.9,45.15,116641147.0
2025-03-06,45.5,45.8,44.35,44.4,59343948.0
2025-03-07,44.2,44.8,44.1,44.35,16575385.0
2025-03-10,44.5,45.15,44.45,44.8,18234218.0
2025-03-11,43.9,43.9,43.05,43.75,17963268.0
2025-03-12,43.65,44.4,43.65,44.1,13141940.0
2025-03-13,44.3,44.5,43.25,43.45,14806073.0
2025-03-14,43.65,45.0,43.4,44.85,24848175.0
2025-03-17,45.1,45.4,44.6,44.65,22070629.0
2025-03-18,44.85,45.4,44.3,45.25,22418119.0
2025-03-19,45.25,45.3,44.15,44.15,18351951.0
2025-03-20,44.5,44.8,44.25,44.35,8042256.0
2025-03-21,44.65,45.25,44.15,44.7,29328349.0
2025-03-24,45.0,45.1,44.55,44.6,9922417.0
2025-03-25,44.7,44.9,44.0,44.0,11964223.0
2025-03-26,44.15,45.2,44.15,44.9,24228045.0
2025-03-27,44.75,45.15,44.35,44.35,10631384.0
2025-03-28,44.45,44.45,43.0,43.1,12457748.0
2025-03-31,41.35,41.95,40.3,40.7,21961647.0
2025-04-01,41.0,41.25,40.35,40.95,12476350.0
2025-04-02,41.15,41.75,40.95,41.4,9626335.0
2025-04-07,37.3,37.3,37.3,37.3,2264936.0
2025-04-08,33.7,35.0,33.6,34.1,49170994.0
2025-04-09,33.7,34.35,31.25,32.05,36204427.0
2025-04-10,35.25,35.25,35.25,35.25,5195777.0
2025-04-11,33.6,38.4,33.6,38.4,29148664.0
2025-04-14,38.9,40.0,38.7,39.0,20566333.0
2025-04-15,39.4,40.5,39.25,40.25,14669698.0
2025-04-16,40.4,41.1,39.75,39.75,18445173.0
2025-04-17,39.75,40.15,39.3,40.0,8819405.0
2025-04-18,40.15,40.5,39.85,40.5,9222970.0
2025-04-21,40.15,40.65,39.15,40.35,16919333.0
2025-04-22,40.0,40.15,39.25,39.45,13352917.0
2025-04-23,40.25,40.8,40.2,40.75,15797955.0
2025-04-24,41.1,41.45,40.55,40.9,16209942.0
2025-04-25,41.15,41.35,39.85,39.85,17374469.0
2025-04-28,39.85,40.35,39.7,40.3,10637550.0
2025-04-29,40.4,40.85,40.15,40.75,13274208.0
2025-04-30,40.95,41.3,40.6,40.6,12950285.0
2025-05-02,41.05,42.5,40.9,42.1,25782917.0
2025-05-05,43.5,45.0,42.8,43.45,57944740.0
2025-05-06,43.1,44.3,43.1,43.9,24004134.0
2025-05-07,43.95,44.4,43.4,43.5,13645662.0
2025-05-08,43.75,44.55,43.75,44.3,14847912.0
2025-05-09,44.4,44.5,43.7,44.2,8764680.0
2025-05-12,44.3,44.95,44.3,44.9,14748732.0
2025-05-13,44.65,44.65,43.6,43.85,21972329.0
2025-05-14,44.25,44.4,43.9,44.25,11315150.0
2025-05-15,44.4,44.6,44.15,44.6,11238098.0
2025-05-16,40.15,42.0,40.15,41.0,93079890.0
2025-05-19,41.0,41.3,40.3,40.95,25760160.0
2025-05-20,41.5,41.75,40.9,41.0,15010120.0
2025-05-21,41.3,41.5,40.7,41.4,14278224.0
2025-05-22,41.5,42.0,41.2,41.4,15929513.0
2025-05-23,41.8,43.2,41.6,42.0,26716788.0
2025-05-26,42.2,42.45,41.6,41.65,11256114.0
2025-05-27,41.75,41.9,41.15,41.25,9738786.0
2025-05-28,41.9,42.05,41.2,41.4,12161587.0
2025-05-29,41.75,42.0,41.55,41.75,20783274.0
2025-06-02,41.75,41.95,41.5,41.7,18113669.0
2025-06-03,41.9,42.25,41.45,41.95,20030385.0
2025-06-04,42.25,42.85,42.15,42.65,34149540.0
2025-06-05,43.2,43.5,42.3,42.3,29139460.0
2025-06-06,42.75,43.0,41.6,41.6,18882977.0
2025-06-09,41.8,41.8,40.5,40.5,22395443.0
2025-06-10,40.55,41.1,40.25,40.25,20563775.0
2025-06-11,40.6,40.6,40.1,40.15,19403068.0
2025-06-23,41.4,41.45,39.9,40.1,23199664.0
2025-06-24,40.75,40.8,40.25,40.5,25698797.0
2025-06-25,40.5,40.85,40.4,40.65,25533965.0
2025-06-26,40.65,41.1,40.35,40.5,25436940.0
2025-06-27,40.5,40.75,39.8,40.4,20094972.0
2025-06-30,40.45,40.6,39.7,39.7,55193122.0
2025-07-01,39.7,40.95,39.7,40.65,13380017.0
2025-07-02,40.65,41.0,40.3,41.0,9846517.0
2025-07-03,41.15,41.95,41.05,41.9,15406658.0
2025-07-04,41.9,42.1,40.6,40.7,21278210.0
2025-07-07,40.95,40.95,39.85,39.85,24978770.0
2025-07-08,37.0,37.1,36.25,36.25,29513783.0
2025-07-09,36.0,36.15,35.55,35.7,12580508.0
2025-07-10,36.0,36.65,35.65,36.45,14075179.0
2025-07-11,36.55,37.2,36.35,37.2,13046951.0
2025-07-14,36.95,38.85,36.85,38.25,20154392.0
2025-07-15,38.25,38.5,38.0,38.2,7889476.0
2025-07-16,38.2,38.3,37.2,37.2,14891507.0
2025-07-17,37.25,37.35,36.35,36.4,20656187.0
2025-07-18,36.7,37.0,36.05,36.2,12675068.0
2025-07-21,36.4,36.95,36.3,36.4,9666097.0
2025-07-22,36.65,36.65,35.0,35.25,16071625.0
2025-07-23,35.7,36.0,35.5,35.95,7262563.0
2025-07-24,36.3,36.5,35.2,35.7,8182426.0
2025-07-25,35.5,35.65,35.35,35.5,25707632.0
2025-07-28,35.6,36.15,35.4,36.15,6663393.0
2025-07-29,36.1,36.5,35.9,36.1,6547502.0
2025-07-30,36.2,36.75,35.7,36.0,9609372.0
2025-07-31,35.95,36.2,35.65,35.75,5762935.0
2025-08-01,35.35,35.95,35.0,35.9,5663749.0
2025-08-04,35.8,38.7,35.6,38.05,32844279.0
2025-08-05,38.45,38.85,37.6,38.0,20501464.0
2025-08-06,37.85,38.05,37.7,37.7,5889295.0
2025-08-07,38.0,38.4,37.7,37.85,8759734.0
2025-08-08,37.85,38.15,37.4,37.55,8291896.0
2025-08-11,37.75,38.0,37.15,37.25,7999300.0
2025-08-12,37.45,39.8,37.4,39.3,40809574.0
2025-08-13,39.7,40.05,39.15,39.7,26988824.0
2025-08-14,40.05,42.35,39.95,41.0,45590338.0
2025-08-15,41.7,43.2,41.25,43.0,42936875.0
2025-08-18,43.55,43.85,42.35,43.0,24307147.0
2025-08-19,43.1,43.4,42.2,43.3,20057481.0
2025-08-20,43.3,43.5,40.75,41.6,28488929.0
2025-08-21,41.6,42.0,41.3,41.6,12812054.0
2025-08-22,41.6,42.1,41.05,41.45,12600498.0
2025-08-25,42.0,42.1,41.2,41.5,14442082.0
2025-08-26,41.5,41.65,40.95,41.0,11958934.0
2025-08-27,41.4,41.4,40.8,40.8,15204504.0
2025-08-28,41.0,41.0,40.3,40.75,10270064.0
2025-08-29,40.9,40.95,39.75,39.8,17521311.0
2025-09-01,39.9,39.95,38.9,39.25,9588283.0
2025-09-02,39.5,39.9,38.55,39.0,9703806.0
2025-09-03,38.95,39.35,38.75,39.2,5956278.0
2025-09-04,39.4,40.0,39.0,39.5,8102264.0
2025-09-05,39.7,39.7,38.6,38.75,10427371.0
2025-09-08,38.8,39.0,38.3,38.65,8885272.0
2025-09-09,38.85,39.6,38.85,39.35,10236552.0
2025-09-10,39.45,39.75,39.0,39.55,8540348.0
2025-09-11,40.6,40.9,39.8,39.9,16500341.0
